Date,YEAR,Month,Day,hour,temperature,dewpoint,humidity,wind_speed,precipitation,cloud_cover,Hourly_Block,Load
1/31/2014,2014,1,31,1,19,15,84,12.8,0,100,0,3696
1/31/2014,2014,1,31,2,21,18,88,17.4,0,100,0,3578
1/31/2014,2014,1,31,3,22,19,88,15.1,0,100,0,3545
1/31/2014,2014,1,31,4,26,22,85,16.2,0,100,0,3662
1/31/2014,2014,1,31,5,26.1,23,88,26.7,0,100,0,4284
1/31/2014,2014,1,31,6,25,14,63,22,0,100,0,5107
1/31/2014,2014,1,31,7,25,6,44,16.2,0,100,1,5258
1/31/2014,2014,1,31,8,24.1,4,42,13.9,0,90,1,4788
1/31/2014,2014,1,31,9,24.1,6,46,16.2,0,60,1,4536
1/31/2014,2014,1,31,10,26,6,42,12.8,0,90,1,4049
1/31/2014,2014,1,31,11,28,7,41,11.6,0,90,1,2839
1/31/2014,2014,1,31,12,32,9,38,10.4,0,90,1,2906
1/31/2014,2014,1,31,13,34,12,40,17.4,0,25,1,3242
1/31/2014,2014,1,31,14,35,12,39,12.8,0,35,1,4099
1/31/2014,2014,1,31,15,35,13,40,11.6,0,100,1,4351
1/31/2014,2014,1,31,16,35,14,42,8.1,0,90,1,4771
1/31/2014,2014,1,31,17,34,16,48,4.6,0,100,1,5527
1/31/2014,2014,1,31,18,33,17,52,4.6,0,100,1,5594
1/31/2014,2014,1,31,19,32,17,54,5.8,0,85,1,5460
1/31/2014,2014,1,31,20,31,17,56,7,0,60,1,5275
1/31/2014,2014,1,31,21,31,17,56,5.8,0,90,1,4872
1/31/2014,2014,1,31,22,30,17,58,7,0,90,1,4519
1/31/2014,2014,1,31,23,30,17,58,7,0,60,0,3998
2/1/2014,2014,2,1,0,28,17,63,7,0,25,0,3679
2/1/2014,2014,2,1,1,29,17,61,5.8,0,100,0,3427
2/1/2014,2014,2,1,2,29,16,58,3.5,0,90,0,3326
2/1/2014,2014,2,1,3,28,17,63,8.1,0,60,0,3259
2/1/2014,2014,2,1,4,30,16,56,11.6,0,70,0,3293
2/1/2014,2014,2,1,5,30,16,56,13.9,0,90,0,3595
2/1/2014,2014,2,1,6,30.9,16,54,9.3,0,100,0,3931
2/1/2014,2014,2,1,7,30,17,58,9.3,0,40,0,4234
2/1/2014,2014,2,1,8,28.9,18,64,9.3,0,60,0,4099
2/1/2014,2014,2,1,9,34,18,52,4.6,0,60,0,3528
2/1/2014,2014,2,1,10,37,18,46,7,0,25,0,2990
2/1/2014,2014,2,1,11,38,19,46,7,0,25,0,2671
2/1/2014,2014,2,1,12,39,19,44,5.8,0,25,0,2940
2/1/2014,2014,2,1,13,40,20,45,3.5,0,60,0,2957
2/1/2014,2014,2,1,14,42,21,43,9.3,0,60,0,3948
2/1/2014,2014,2,1,15,41,22,47,9.3,0,60,0,4435
2/1/2014,2014,2,1,16,40,21,47,12.8,0,100,0,4939
2/1/2014,2014,2,1,17,38,21,50,8.1,0,100,0,5426
2/1/2014,2014,2,1,18,36,21,54,10.4,0,95,0,5359
2/1/2014,2014,2,1,19,35,23,61,8.1,0,75,0,5057
2/1/2014,2014,2,1,20,34,26,72,11.6,0,90,0,4822
2/1/2014,2014,2,1,21,33.1,27,78,11.6,0,60,0,4603
2/1/2014,2014,2,1,22,33.1,29,85,12.8,0,90,0,4200
2/1/2014,2014,2,1,23,33.1,30,88,11.6,0,70,0,3713
2/2/2014,2014,2,2,0,33.1,31,92,9.3,0,40,0,3410
2/2/2014,2014,2,2,1,36,34,92,13.9,0,100,0,3192
2/2/2014,2014,2,2,2,37,35,92,13.9,0,100,0,3074
2/2/2014,2014,2,2,3,38,36,92,15.1,0,100,0,3041
2/2/2014,2014,2,2,4,39,37,92,17.4,0,100,0,3058
2/2/2014,2014,2,2,5,37,36,96,13.9,0,40,0,3310
2/2/2014,2014,2,2,6,36,35,96,9.3,0,0,0,3578
2/2/2014,2014,2,2,7,35.1,34,96,10.4,0,25,0,3881
2/2/2014,2014,2,2,8,36,34,92,9.3,0,60,0,3898
2/2/2014,2014,2,2,9,39,34,82,9.3,0,90,0,3746
2/2/2014,2014,2,2,10,43,34,70,8.1,0,70,0,3226
2/2/2014,2014,2,2,11,46,33,60,10.4,0,70,0,3982
2/2/2014,2014,2,2,12,48.9,33,54,10.4,0,25,0,4704
2/2/2014,2014,2,2,13,47,33,58,15.1,0.01,100,0,4771
2/2/2014,2014,2,2,14,44,35.7,72,10.4,0.03,100,0,4721
2/2/2014,2014,2,2,15,41,37.5,87,5.8,0,100,0,4855
2/2/2014,2014,2,2,16,41,37,86,10.4,0,100,0,5376
2/2/2014,2014,2,2,17,39,36,89,7,0,100,0,5964
2/2/2014,2014,2,2,18,39,35,85,10.4,0,100,0,5897
2/2/2014,2014,2,2,19,37,32,82,7,0,100,0,5410
2/2/2014,2014,2,2,20,37,31,79,12.8,0,100,0,4990
2/2/2014,2014,2,2,21,36,31,82,9.3,0,100,0,4469
2/2/2014,2014,2,2,22,35,30,82,11.6,0,100,0,4015
2/2/2014,2014,2,2,23,35,29,79,11.6,0,100,0,3578
2/3/2014,2014,2,3,0,34,29,82,10.4,0,90,0,3259
2/3/2014,2014,2,3,1,33,29,85,10.4,0,100,0,3125
2/3/2014,2014,2,3,2,33,28,82,7,0,100,0,3041
2/3/2014,2014,2,3,3,33,28,82,7,0,100,0,3007
2/3/2014,2014,2,3,4,33,27,78,9.3,0,100,0,3091
2/3/2014,2014,2,3,5,33.1,25,72,9.3,0,100,0,3763
2/3/2014,2014,2,3,6,32,25,75,7,0,100,0,4603
2/3/2014,2014,2,3,7,30.9,24,75,10.4,0,100,1,4805
2/3/2014,2014,2,3,8,29,22,75,8.1,0,100,1,4536
2/3/2014,2014,2,3,9,28,20,72,9.3,0,100,1,4486
2/3/2014,2014,2,3,10,27,19,72,7,0.01,100,1,4502
2/3/2014,2014,2,3,11,26,22,85,4.6,0.02,90,1,4603
2/3/2014,2014,2,3,12,26,23,88,5.8,0.03,100,1,4788
2/3/2014,2014,2,3,13,25,23,92,8.1,0.03,100,1,4586
2/3/2014,2014,2,3,14,26,23,88,9.3,0.04,100,1,4603
2/3/2014,2014,2,3,15,26.1,24,92,8.1,0.03,100,1,4721
2/3/2014,2014,2,3,16,25,24,96,5.8,0.03,100,1,5191
2/3/2014,2014,2,3,17,25,23,92,7,0.01,100,1,6082
2/3/2014,2014,2,3,18,25,23,92,8.1,0,100,1,6132
2/3/2014,2014,2,3,19,24,23,96,3.5,0,100,1,5897
2/3/2014,2014,2,3,20,24,22,92,3.5,0,40,1,5561
2/3/2014,2014,2,3,21,22,21,96,3.5,0,35,1,5074
2/3/2014,2014,2,3,22,19.9,19,96,4.6,0,35,1,4452
2/3/2014,2014,2,3,23,21,18,88,3.5,0,0,0,3948
2/4/2014,2014,2,4,0,24.1,15,68,8.1,0,0,0,3595
2/4/2014,2014,2,4,1,23,14,68,7,0,0,0,3444
2/4/2014,2014,2,4,2,23,13,65,7,0,0,0,3377
2/4/2014,2014,2,4,3,21,13,71,5.8,0,0,0,3360
2/4/2014,2014,2,4,4,21,13,71,7,0,35,0,3545
2/4/2014,2014,2,4,5,20,12,71,8.1,0,35,0,4183
2/4/2014,2014,2,4,6,17,10,74,8.1,0,0,0,4956
2/4/2014,2014,2,4,7,19,12,74,4.6,0,35,1,5225
2/4/2014,2014,2,4,8,22,11,63,5.8,0,35,1,4939
2/4/2014,2014,2,4,9,24,12,60,5.8,0,25,1,4838
2/4/2014,2014,2,4,10,25,14,63,5.8,0,25,1,4822
2/4/2014,2014,2,4,11,26,14,60,4.6,0,0,1,4553
2/4/2014,2014,2,4,12,27,16,63,8.1,0,0,1,4284
2/4/2014,2014,2,4,13,28,17,63,9.3,0,0,1,4166
2/4/2014,2014,2,4,14,28.9,17,61,9.3,0,60,1,4284
2/4/2014,2014,2,4,15,28.9,17,61,9.3,0,60,1,4452
2/4/2014,2014,2,4,16,28,18,66,5.8,0,60,1,5057
2/4/2014,2014,2,4,17,28,18,66,4.6,0,90,1,5712
2/4/2014,2014,2,4,18,26,18,72,7,0,90,1,5998
2/4/2014,2014,2,4,19,25,18,75,7,0,90,1,5863
2/4/2014,2014,2,4,20,25,18,75,7,0,60,1,5544
2/4/2014,2014,2,4,21,26,19,75,5.8,0,70,1,5107
2/4/2014,2014,2,4,22,26,19,75,4.6,0,100,1,4402
2/4/2014,2014,2,4,23,27,19,72,5.8,0,100,0,3864
2/5/2014,2014,2,5,0,26,19,75,3.5,0,90,0,3562
2/5/2014,2014,2,5,1,26.1,19,75,0,0,90,0,3360
2/5/2014,2014,2,5,2,25,20,81,4.6,0,90,0,3276
2/5/2014,2014,2,5,3,25,19,78,0,0,100,0,3242
2/5/2014,2014,2,5,4,25,19,78,4.6,0,100,0,3494
2/5/2014,2014,2,5,5,24.1,19,81,5.8,0.15,100,0,3814
2/5/2014,2014,2,5,6,24.1,23,96,5.8,0.17,90,0,4250
2/5/2014,2014,2,5,7,24,22,92,8.1,0.2,90,1,4687
2/5/2014,2014,2,5,8,24,23,96,5.8,0.13,90,1,4990
2/5/2014,2014,2,5,9,23,22,96,8.1,0.11,90,1,5174
2/5/2014,2014,2,5,10,23,22,96,8.1,0.14,100,1,5292
2/5/2014,2014,2,5,11,24,22,92,9.3,0.07,90,1,5460
2/5/2014,2014,2,5,12,25,23,92,13.9,0.02,100,1,5712
2/5/2014,2014,2,5,13,23,21,92,12.8,0.03,100,1,5611
2/5/2014,2014,2,5,14,22,20,92,11.6,0.02,100,1,5494
2/5/2014,2014,2,5,15,22,20,92,9.3,0,100,1,5460
2/5/2014,2014,2,5,16,21.9,19,88,12.8,0.11,49,1,5863
2/5/2014,2014,2,5,17,21.9,20,92,11.6,0,100,1,6502
2/5/2014,2014,2,5,18,22,19,88,13.9,0,100,1,6619
2/5/2014,2014,2,5,19,22,19,88,9.3,0,100,1,6216
2/5/2014,2014,2,5,20,21,19,92,11.6,0,100,1,5645
2/5/2014,2014,2,5,21,21,19,92,9.3,0.01,100,1,5124
2/5/2014,2014,2,5,22,21,18,88,11.6,0,100,1,4351
2/5/2014,2014,2,5,23,21,17,84,10.4,0.01,100,0,3797
2/6/2014,2014,2,6,0,21,18,88,9.3,0,100,0,3578
2/6/2014,2014,2,6,1,21,18,88,4.6,0,100,0,3360
2/6/2014,2014,2,6,2,20,17,88,3.5,0,95,0,3394
2/6/2014,2014,2,6,3,17,15,92,4.6,0,75,0,3562
2/6/2014,2014,2,6,4,19,14,81,11.6,0,25,0,3746
2/6/2014,2014,2,6,5,16,12,84,8.1,0,25,0,4250
2/6/2014,2014,2,6,6,14,9,80,10.4,0,0,0,4990
2/6/2014,2014,2,6,7,12,5,73,12.8,0,0,1,5124
2/6/2014,2014,2,6,8,10.9,5,77,11.6,0,0,1,4973
2/6/2014,2014,2,6,9,13,5,70,9.3,0,25,1,4956
2/6/2014,2014,2,6,10,14,5,67,7,0,60,1,4956
2/6/2014,2014,2,6,11,16,5,62,8.1,0,25,1,4872
2/6/2014,2014,2,6,12,19,6,57,8.1,0,25,1,4805
2/6/2014,2014,2,6,13,21,4,48,0,0,25,1,4771
2/6/2014,2014,2,6,14,21,6,52,0,0,0,1,4553
2/6/2014,2014,2,6,15,23,6,48,5.8,0,0,1,4704
2/6/2014,2014,2,6,16,23,5,46,9.3,0,0,1,5074
2/6/2014,2014,2,6,17,20,5,52,7,0,0,1,5914
2/6/2014,2014,2,6,18,19,5.3,55,7,0,0,1,6216
2/6/2014,2014,2,6,19,17.9,5,57,4.6,0,25,1,6031
2/6/2014,2014,2,6,20,16,5,62,8.1,0,25,1,5628
2/6/2014,2014,2,6,21,16,6,65,7,0,25,1,5258
2/6/2014,2014,2,6,22,14,6,70,8.1,0,60,1,4620
2/6/2014,2014,2,6,23,14,6,70,7,0,60,0,4183
2/7/2014,2014,2,7,0,11,4,73,8.1,0,25,0,3948
2/7/2014,2014,2,7,1,11,2,67,9.3,0,25,0,3780
2/7/2014,2014,2,7,2,12,1,61,11.6,0,25,0,3696
2/7/2014,2014,2,7,3,12.9,2,62,9.3,0,25,0,3646
2/7/2014,2014,2,7,4,12,2,64,8.1,0,0,0,3814
2/7/2014,2014,2,7,5,12.9,3,64,9.3,0,0,0,4318
2/7/2014,2014,2,7,6,12,3,67,9.3,0,0,0,5174
2/7/2014,2014,2,7,7,10.9,3,70,8.1,0,0,1,5359
2/7/2014,2014,2,7,8,12,3,67,11.6,0,0,1,5342
2/7/2014,2014,2,7,9,15,5,64,12.8,0,0,1,5174
2/7/2014,2014,2,7,10,18,6,59,11.6,0,0,1,5141
2/7/2014,2014,2,7,11,20,7,57,16.2,0,0,1,5074
2/7/2014,2014,2,7,12,21,7,55,13.9,0,0,1,4872
2/7/2014,2014,2,7,13,23,6.9,50,12.8,0,0,1,4704
2/7/2014,2014,2,7,14,24,8,50,9.3,0,0,1,4704
2/7/2014,2014,2,7,15,24,7,48,11.6,0,0,1,4738
2/7/2014,2014,2,7,16,24,6,46,16.2,0,0,1,4973
2/7/2014,2014,2,7,17,25,5,42,11.6,0,0,1,5628
2/7/2014,2014,2,7,18,20,5,52,8.1,0,35,1,5880
2/7/2014,2014,2,7,19,19,6,57,10.4,0,36,1,5746
2/7/2014,2014,2,7,20,21,7,55,11.6,0,45,1,5578
2/7/2014,2014,2,7,21,20,7,57,7,0,45,1,5258
2/7/2014,2014,2,7,22,18,7,62,7,0,0,1,4754
2/7/2014,2014,2,7,23,18,6,59,4.6,0,0,0,4284
2/8/2014,2014,2,8,0,16,6,65,8.1,0,0,0,3898
2/8/2014,2014,2,8,1,12.9,5,71,8.1,0,0,0,3696
2/8/2014,2014,2,8,2,12,4,70,9.3,0,0,0,3578
2/8/2014,2014,2,8,3,14,1,56,11.6,0,0,0,3545
2/8/2014,2014,2,8,4,12,-1,56,8.1,0,0,0,3696
2/8/2014,2014,2,8,5,11,-2,56,8.1,0,0,0,3931
2/8/2014,2014,2,8,6,8.1,-3,61,8.1,0,0,0,4234
2/8/2014,2014,2,8,7,10,-3,56,9.3,0,0,0,4721
2/8/2014,2014,2,8,8,11,-3,53,9.3,0,0,0,5074
2/8/2014,2014,2,8,9,14,-3,47,12.8,0,0,0,5242
2/8/2014,2014,2,8,10,15,-2,47,8.1,0,0,0,5309
2/8/2014,2014,2,8,11,18,-2,41,11.6,0,0,0,5174
2/8/2014,2014,2,8,12,19,-2,40,8.1,0,0,0,5074
2/8/2014,2014,2,8,13,22,-1,37,8.1,0,25,0,4922
2/8/2014,2014,2,8,14,22,-1,37,9.3,0,100,0,5006
2/8/2014,2014,2,8,15,23,1,38,9.3,0,90,0,5023
2/8/2014,2014,2,8,16,23,0,37,9.3,0,90,0,5326
2/8/2014,2014,2,8,17,22,3,44,5.8,0,100,0,5695
2/8/2014,2014,2,8,18,22,3,44,7,0,100,0,5863
2/8/2014,2014,2,8,19,21.9,2,42,8.1,0,100,0,5645
2/8/2014,2014,2,8,20,21,-2,36,10.4,0,100,0,5410
2/8/2014,2014,2,8,21,21,-2,36,11.6,0,100,0,5023
2/8/2014,2014,2,8,22,20,-1,40,13.9,0,100,0,4603
2/8/2014,2014,2,8,23,20,0,42,13.9,0,100,0,4150
2/9/2014,2014,2,9,0,19,1,45,9.3,0,100,0,3797
2/9/2014,2014,2,9,1,19,2,48,5.8,0,100,0,3629
2/9/2014,2014,2,9,2,19,2,48,8.1,0,100,0,3562
2/9/2014,2014,2,9,3,19,2,48,7,0,100,0,3410
2/9/2014,2014,2,9,4,19.9,3,48,5.8,0,100,0,3394
2/9/2014,2014,2,9,5,18,4,54,5.8,0,100,0,3545
2/9/2014,2014,2,9,6,18,3,52,4.6,0,35,0,3982
2/9/2014,2014,2,9,7,15.1,4,61,4.6,0,25,0,4418
2/9/2014,2014,2,9,8,17,4,57,7,0,100,0,4855
2/9/2014,2014,2,9,9,20,6,55,5.8,0,100,0,5141
2/9/2014,2014,2,9,10,21,9,60,4.6,0,75,0,5258
2/9/2014,2014,2,9,11,22,11,63,5.8,0,25,0,5208
2/9/2014,2014,2,9,12,22,12,65,0,0,40,0,5107
2/9/2014,2014,2,9,13,25,11,55,0,0,25,0,5006
2/9/2014,2014,2,9,14,26,11,53,3.5,0,40,0,5107
2/9/2014,2014,2,9,15,26,12,55,5.8,0,100,0,5191
2/9/2014,2014,2,9,16,26,12,55,7,0,100,0,5561
2/9/2014,2014,2,9,17,25,13,60,7,0,100,0,6216
2/9/2014,2014,2,9,18,25,12,58,4.6,0,100,0,6401
2/9/2014,2014,2,9,19,24.1,10,55,8.1,0,100,0,6048
2/9/2014,2014,2,9,20,24,11,58,9.3,0,100,0,5645
2/9/2014,2014,2,9,21,21,16,81,8.1,0.01,100,0,5040
2/9/2014,2014,2,9,22,20,18,92,8.1,0.03,60,0,4452
2/9/2014,2014,2,9,23,20,17,88,11.6,0.02,75,0,4015
2/10/2014,2014,2,10,0,19,17,92,9.3,0,100,0,3679
2/10/2014,2014,2,10,1,17.9,15,88,10.4,0,45,0,3478
2/10/2014,2014,2,10,2,17,14,88,9.3,0,75,0,3326
2/10/2014,2014,2,10,3,17,15,92,12.8,0,40,0,3326
2/10/2014,2014,2,10,4,17,14,88,12.8,0,40,0,3511
2/10/2014,2014,2,10,5,15,13,92,10.4,0,25,0,4200
2/10/2014,2014,2,10,6,16,12,84,13.9,0,0,0,5107
2/10/2014,2014,2,10,7,14,10,84,12.8,0,25,1,5309
2/10/2014,2014,2,10,8,15,9,77,8.1,0,25,1,5174
2/10/2014,2014,2,10,9,18,9,68,11.6,0,25,1,5074
2/10/2014,2014,2,10,10,20,9,62,12.8,0,100,1,5124
2/10/2014,2014,2,10,11,19,8,62,15.1,0,100,1,5191
2/10/2014,2014,2,10,12,20,6.8,57,13.9,0,100,1,5074
2/10/2014,2014,2,10,13,21,7,55,18.6,0,75,1,4889
2/10/2014,2014,2,10,14,21,7,55,13.9,0,0,1,4872
2/10/2014,2014,2,10,15,22,6,50,13.9,0,35,1,4805
2/10/2014,2014,2,10,16,23,5,46,12.8,0,40,1,5242
2/10/2014,2014,2,10,17,20,4,50,11.6,0,45,1,6031
2/10/2014,2014,2,10,18,17,3,54,13.9,0,25,1,6367
2/10/2014,2014,2,10,19,16,3,57,11.6,0,25,1,6166
2/10/2014,2014,2,10,20,15,3,59,9.3,0,0,1,5846
2/10/2014,2014,2,10,21,13,2,61,7,0,0,1,5342
2/10/2014,2014,2,10,22,12,2,64,7,0,0,1,4805
2/10/2014,2014,2,10,23,11,2,67,10.4,0,0,0,4318
2/11/2014,2014,2,11,0,11,2,67,10.4,0,0,0,3982
2/11/2014,2014,2,11,1,10,2,70,9.3,0,0,0,3830
2/11/2014,2014,2,11,2,9,2,73,8.1,0,0,0,3746
2/11/2014,2014,2,11,3,9,3,77,9.3,0,0,0,3797
2/11/2014,2014,2,11,4,8,3,80,8.1,0,0,0,4049
2/11/2014,2014,2,11,5,7,3,84,5.8,0,0,0,4637
2/11/2014,2014,2,11,6,7,3,84,7,0,0,0,5426
2/11/2014,2014,2,11,7,3,2,96,7,0,0,1,5611
2/11/2014,2014,2,11,8,8,3,80,10.4,0,25,1,5443
2/11/2014,2014,2,11,9,11,3,70,12.8,0,25,1,5359
2/11/2014,2014,2,11,10,13,1,59,16.2,0,0,1,5326
2/11/2014,2014,2,11,11,14,2,59,13.9,0,0,1,5225
2/11/2014,2014,2,11,12,16,2,54,11.6,0,0,1,5074
2/11/2014,2014,2,11,13,17,1,49,15.1,0,0,1,4990
2/11/2014,2014,2,11,14,19,0,43,11.6,0,0,1,4922
2/11/2014,2014,2,11,15,19,0,43,11.6,0,0,1,4973
2/11/2014,2014,2,11,16,20,0,42,10.4,0,0,1,5477
2/11/2014,2014,2,11,17,17,0,47,10.4,0,0,1,6115
2/11/2014,2014,2,11,18,14,-1,51,11.6,0,25,1,6518
2/11/2014,2014,2,11,19,12.9,-1,54,9.3,0,25,1,6518
2/11/2014,2014,2,11,20,11,-1,58,10.4,0,25,1,6182
2/11/2014,2014,2,11,21,10,-1,61,8.1,0,25,1,5645
2/11/2014,2014,2,11,22,9,-1,64,8.1,0,25,1,4838
2/11/2014,2014,2,11,23,6.1,-1,73,7,0,35,0,4385
2/12/2014,2014,2,12,0,8,-1,67,9.3,0,25,0,4049
2/12/2014,2014,2,12,1,8.1,-2,63,9.3,0,25,0,3914
2/12/2014,2014,2,12,2,6,-4,63,11.6,0,25,0,3847
2/12/2014,2014,2,12,3,5,-5,63,12.8,0,25,0,3881
2/12/2014,2014,2,12,4,5,-6,60,11.6,0,0,0,4133
2/12/2014,2014,2,12,5,2,-7,66,5.8,0,0,0,4637
2/12/2014,2014,2,12,6,2,-8,63,10.4,0,35,0,5594
2/12/2014,2014,2,12,7,0,-9,66,9.3,0,35,1,5729
2/12/2014,2014,2,12,8,4,-7,60,4.6,0,35,1,5443
2/12/2014,2014,2,12,9,13,-10,35,7,0,35,1,5309
2/12/2014,2014,2,12,10,16,-10,31,4.6,0,0,1,5141
2/12/2014,2014,2,12,11,18,-9,30,5.8,0,0,1,5090
2/12/2014,2014,2,12,12,20,-7,30,5.8,0,0,1,4788
2/12/2014,2014,2,12,13,21,-8,27,3.5,0,25,1,4805
2/12/2014,2014,2,12,14,21,-5,32,8.1,0,90,1,4670
2/12/2014,2014,2,12,15,22,-6,29,7,0,90,1,4889
2/12/2014,2014,2,12,16,23,-3,32,7,0,90,1,5124
